AL001;ANNISTON/FORT MCCLELLAN AL 
MT175;MALMSTROM AFB/GREAT FLS MT
NC176;OUTER BANKS NC
NC177;MOREHEAD/CHERRY PT MCAS NC
NC178;CAMP LEJEUNE NC
NC179;CHARLOTTE NC
NC180;DURHAM/CHAPEL HILL NC
NC181;ELIZABETH CITY NC
NC182;FORT BRAGG/POPE AFB NC
NC183;SEYMORE JOHNSON AFB NC
NC184;GREENSBORO NC
NC185;RALEIGH NC
NC186;WILMINGTON NC
NC187;ASHEVILLE NC
ND188;BISMARCK ND
ND189;FARGO ND
ND190;GRAND FORKS ND
ND191;MINOT AFB ND
NE192;OMAHA/OFFUTT AFB NE
NE193;LINCOLN NE
NH194;PORTSMOUTH NH/KITTERY ME
NH195;MANCHESTER/CONCORD NH
NJ196;ATLANTIC CITY NJ
NJ198;CAPE MAY NJ
NV199;LAKE TAHOE NV
NJ200;FORT MONMOUTH/EARLE NWS NJ
NJ201;PERTH AMBOY NJ
NJ202;NORTHERN NEW JERSEY
NJ203;TRENTON NJ
NJ204;FT DIX/MCGUIRE/LAKEHURST NJ
NM205;HOLLOMAN AFB/ALAMOGORDO NM
NM206;ALBUQUERQUE/KIRTLAND AFB NM
NM207;CANNON AFB/CLOVIS NM
NM209;WHITE SANDS MR/LAS CRUCES
NM210;SANTA FE/LOS ALAMOS NM
NV211;FALLON NAS NV
NV212;NELLIS AFB/LAS VEGAS NV
NV213;RENO/CARSON CITY NV
NY215;BALLSTON SPA/ALBANY NY
NY216;BUFFALO NY
NY217;WEST POINT NY
NY218;LONG ISLAND NY
NY219;NEW YORK CITY NY
NY221;ROCHESTER NY
NY222;ROME/GRIFFISS AFB NY
NY223;SYRACUSE NY
NY225;FT. DRUM/WATERTOWN NY
NY226;BINGHAMTON/ITHACA NY
OH227;AKRON OH
OH228;CINCINNATI OH
OH229;CLEVELAND OH
OH230;COLUMBUS OH
OH231;WRIGHT-PATTERSON AFB OH
OH232;TOLEDO OH
OH233;YOUNGSTOWN OH
OK235;ALTUS AFB OK
OK236;VANCE AFB/ENID OK
OK237;FORT SILL/LAWTON OK
OK239;OKLAHOMA CITY OK
OK240;TULSA OK
OR241;ASTORIA OR
OR242;COOS BAY OR
OR243;PORTLAND OR
OR244;SALEM OR
OR245;CORVALLIS OR
OR246;EUGENE OR
PA247;CARLISLE BARRACKS PA
PA248;PHILADELPHIA PA/CAMDEN NJ
PA249;NAS WILLOW GROVE PA
PA250;PITTSBURGH PA
PA251;READING PA
PA252;STATE COLLEGE PA
PA253;ERIE PA
PA254;WILKES-BARRE/SCRANTON PA
PA255;ALLENTOWN/BETHLEHEM PA
RI256;NEWPORT RI
RI257;PROVIDENCE RI
SC258;BEAUFORT/PARRIS ISLAND SC
SC259;CHARLESTON SC
SC260;COLUMBIA/FORT JACKSON SC
SC261;GREENVILLE SC
SC262;MYRTLE BEACH SC
SC263;SUMTER/SHAW AFB SC
SD264;RAPID CITY/ELLSWORTH AFB SD
SD265;SIOUX FALLS SD
TN266;CHATTANOOGA TN
TN267;KNOXVILLE TN
TN268;MEMPHIS TN
TN269;NASHVILLE TN
TX270;ABILENE/DYESS AFB TX
TX271;AMARILLO TX
TX272;AUSTIN TX
TX273;BEAUMONT TX
TX274;COLLEGE STATION TX
TX275;CORPUS CHRISTI TX
TX276;KINGSVILLE TX
TX277;DALLAS TX
TX278;LAUGHLIN AFB/DEL RIO TX
TX279;EL PASO TX
TX281;BROWNSVILLE TX
TX282;HOUSTON TX
TX283;LUBBOCK/REESE AFB TX
TX284;GOODFELLOW AFB TX
TX285;SAN ANTONIO TX
TX286;FORT HOOD TX
TX288;WICHITA FLS/SHEPPARD AFB TX
UT291;OGDEN/HILL AFB UT
UT292;SALT LAKE CITY UT
VA295;CHARLOTTESVILLE VA
VA296;QUANTICO/WOODBRIDGE VA
VA297;HAMPTON/NEWPORT NEWS VA
VA298;NORFOLK/PORTSMOUTH VA
VA300;PETERSBERG/FORT LEE VA
VA301;RICHMOND VA
VA302;WARRENTON/VINT HILL FARM VA
VA303;LEXINGTON VA
VT305;BURLINGTON VT
WA306;BREMERTON WA
WA307;EVERETT WA
WA308;PORT ANGELES WA
WA309;SEATTLE WA
WA310;SPOKANE WA
WA311;TACOMA WA
WA312;WHIDBEY ISLAND WA
WA313;YAKIMA WA 
WA315;ABERDEEN WA
WI316;MADISON WI 
WI317;MILWAUKEE WI 
WI318;SPARTA/FORT MCCOY WI 
WI319;OSHKOSH/APPLETON WI
WV320;MORGANTOWN WV 
WV322;HUNTINGTON WV
WV323;CHARLESTON WV 
WY324;CHEYENNE WY 
IL325;CHICAGO IL
LA326;ST MARY AND TERREBONNE LA
IA330;WATERLOO IA
IA331;DUBUQUE IA
IA332;CEDAR RAPIDS IA
ID333;MOSCOW ID/PULLMAN WA
KS334;SALINA KS
IL335;SPRINGFIELD/DECATUR IL
IN337;EVANSVILLE IN
IN338;TERRE HAUTE IN
KY339;FRANKFORT KY
MD340;CUMBERLAND MD
MO343;CAPE GIRARDEAU MO
MO344;SAINT JOSEPH MO
MT347;HELENA MT
NY349;WESTCHESTER COUNTY NY
TN353;JOHNSON CITY/KINGSPORT TN
TN354;MANCHESTER/TULLAHOMA TN
TX356;FORT WORTH TX
UT357;PROVO UT
WI358;GREEN BAY WI 
WI359;STEVENS POINT WI
WV360;BECKLEY WV 
VA362;ROANOKE VA
IL366;JOLIET ARMY DEPOT IL
IN367;GARY IN
VA368;FORT A. P. HILL VA
LA370;LAKE CHARLES LA
LA371;MONROE LA
NC372;GREENVILLE NC
OR373;KLAMATH FALLS OR
SC375;FLORENCE SC
MN376;SAINT CLOUD MN
MA377;HANSCOMB FIELD MA
MT379;BILLINGS MT
OH382;MANSFIELD OH
PA383;JOHNSTOWN PA
TX387;TYLER TX
IA389;SIOUX CITY IA
ME390;BANGOR ME
MI391;JACKSON MI
CA392;SAN LUIS OBISPO CA
CA393;BRIDGEPORT CA
FL397;POLK COUNTY FL
IN399;BLOOMINGTON IN
AK400;KETCHIKANAK
AK401;SITKA AK 
AK402;JUNEAU AK
AK403;KODIAK ISLAND AK 
AK404;ANCHORAGE AK 
AK405;FAIRBANKS AK 
HI407;MAUI COUNTY HI
HI408;HONOLULU COUNTY HI
HI409;HAWAII COUNTY HI
MS410;PASCAGOULA MS
AR411;FAYETTEVILLE AR
WI412;STURGEON BAY WI
NY413;STATEN ISLAND NY
HI414;KAUAI COUNTYHI
TX415;WACO TX
AR419;JONESBORO AR
CA420;EL CENTRO CA
CA421;FORT BRAGG CA
CO422;BOULDER CO
FL423;FORT PIERCE FL
FL424;FT MYERS BCH FL
IA425;IOWA CITY IA
ID426;TWIN FALLS ID
IL427;ROCKFORD IL
KY429;BOWLING GREEN KY
KY430;PADUCAH KY
MD432;OCEAN CITY MD
MI434;CHARLEVOIX MI
MN436;ROCHESTER MN
MS437;GREENVILLE MS
MS438;TUPELO MS
MT441;MISSOULA MT
NY444;POTSDAM NY
NY445;KINGSTON/SAUGERTIES NY
OH446;LIMA OH
TN449;JACKSON TN
WI453;EAU CLAIRE WI 
WV454;MARTINSBURG WV 
WV455;CLARKSBURG WV  
WV456;PARKERSBURG WV 
CA457;EDWARDS AFB/PALMDALE CA
MD458;OXFORD MD
ZZ510;COUNTY COST GROUP 510
ZZ520;COUNTY COST GROUP 520
ZZ530;COUNTY COST GROUP 530
ZZ540;COUNTY COST GROUP 540
ZZ550;COUNTY COST GROUP 550
ZZ560;COUNTY COST GROUP 560
ZZ570;COUNTY COST GROUP 570
ZZ580;COUNTY COST GROUP 580
ZZ590;COUNTY COST GROUP 590
ZZ600;COUNTY COST GROUP 600
ZZ610;COUNTY COST GROUP 610
ZZ620;COUNTY COST GROUP 620
ZZ630;COUNTY COST GROUP 630
ZZ640;COUNTY COST GROUP 640
ZZ650;COUNTY COST GROUP 650
ZZ660;COUNTY COST GROUP 660
ZZ670;COUNTY COST GROUP 670
ZZ680;COUNTY COST GROUP 680
ZZ690;COUNTY COST GROUP 690
ZZ700;COUNTY COST GROUP 700
ZZ710;COUNTY COST GROUP 710
ZZ720;COUNTY COST GROUP 720
ZZ730;COUNTY COST GROUP 730
ZZ740;COUNTY COST GROUP 740
ZZ750;COUNTY COST GROUP 750
ZZ760;COUNTY COST GROUP 760
ZZ770;COUNTY COST GROUP 770
ZZ780;COUNTY COST GROUP 780
ZZ790;COUNTY COST GROUP 790
ZZ800;COUNTY COST GROUP 800
ZZ810;COUNTY COST GROUP 810
ZZ820;COUNTY COST GROUP 820
ZZ830;COUNTY COST GROUP 830
ZZ840;COUNTY COST GROUP 840
ZZ850;COUNTY COST GROUP 850
ZZ860;COUNTY COST GROUP 860
ZZ870;COUNTY COST GROUP 870
ZZ880;COUNTY COST GROUP 880
ZZ890;COUNTY COST GROUP 890
